0,24.102,70.72,40.994,1,0,41.576,1.243,-14.226,5.692591595793602,4.590334374388561,-3.128,1.081,0,15,13
1,20.909,22.071,12.581,0,1,36.44,2.516,-34.358,4.406709677083345,-33.4368378581198,1.258,-3.547,1,17,13
0,23.462,11.001,2.253,1,1,75.811,3.183,126.261,3.476632740253131,-35.7457035342689,2.896,-7.869,0,17,15
1,3.995,86.021,22.083,0,0,-46.912,5.648,-21.413,1.653222682671637,43.96248940165175,2.485,2.715,1,17,17
1,2.053,4.372,23.144,0,1,115.318,6.353,122.004,3.2929820396260885,-1.0319027790009865,-8.065,5.243,0,19,17
0,4.452,84.306,25.277,0,0,3.562,8.961,-1.432,2.1257428138182672,21.494247804424397,10.185,-1.655,0,19,17
1,2.497,3.143,26.34,0,1,-147.546,5.36,113.418,4.918526727029141,-49.21834996123061,-1.596,2.654,0,21,17
1,15.902,84.586,40.347,0,0,74.819,0.921,27.792,3.020104932365763,11.142326220855832,-3.791,3.029,1,21,19
0,15.978,10.216,9.813,0,1,71.893,2.584,7.734,2.793984526388792,-42.87335657029417,-7.574,-3.494,0,21,19
1,11.017,11.668,16.046,0,1,54.368,5.72,92.449,4.04197666971248,-14.105926631346193,-4.013,-5.278,0,23,19
0,29.583,64.706,7.764,1,0,-35.635,10.895,-60.918,1.2682724983614504,47.16037209869751,10.129,-3.78,0,23,19
0,0.937,4.316,24.918,0,1,174.996,9.982,-138.074,3.6919119575769956,6.919954142728504,-2.279,3.523,0,23,19
1,1.135,5.212,26.135,0,1,-91.938,12.415,-70.697,1.9792358274091535,96.96129951542189,-0.198,-3.1,0,25,20
1,2.749,86.253,26.149,0,0,24.715,1.779,-95.369,1.714338941108203,122.27171632872435,4.691,-2.759,0,25,22
1,1.451,3.892,25.511,0,1,-159.365,12.799,-169.12,0.6922674928811843,-168.3147247359855,-2.595,1.068,0,27,22
1,13.961,74.868,26.481,0,0,6.09,2.701,-91.421,2.414760688784699,3.7805731919417354,-2.287,-2.068,0,27,24
0,24.405,15.452,47.17,1,1,-65.29,0.809,-64.694,11.706355050864465,7.72256247695654,-1.361,1.102,1,27,24
0,3.713,7.146,21.808,0,1,59.297,9.985,6.705,1.472132953404687,-27.49103357000157,-6.378,-0.02,0,27,24
0,24.637,64.983,31.491,1,0,15.276,2.033,-41.282,6.725521035102047,10.342227862117072,-9.929,-5.42,1,27,24
0,5.077,8.828,21.399,0,1,45.184,4.553,-33.626,1.6303402826404063,-44.84995862920872,2.643,1.714,0,27,24
0,18.872,87.145,43.803,0,0,85.122,2.184,54.126,4.964344494623638,-19.358941355822044,-1.8,-1.113,1,29,24
1,2.18,89.556,27.026,0,0,111.706,11.539,-38.857,0,0,5.632,1.184,0,29,26
0,10.003,12.129,32.262,0,1,-46.551,2.455,-7.04,2.317836926468293,-7.240690742851019,0.606,0.321,0,29,26
0,21.07,6.591,46.027,0,1,-86.352,0.85,41.455,2.4352244487931687,11.659104517664188,-4.87,2.314,0,29,26
0,2.899,7.301,27.048,0,1,-44.952,1.581,-160.369,3.175711579756575,-37.73177224140472,-1.473,-4.753,0,29,26
1,9.796,86.41,15.487,0,0,-76.179,7.844,-87.923,4.596031078365331,32.127367806593064,5.587,-1.221,0,29,28
0,15.862,2.809,9.327,0,1,98.854,1.198,37.234,4.176271552581322,-22.676089927074013,0.062,-6.135,1,29,28
1,18.817,69.978,26.294,0,0,3.943,16.64,-174.385,4.8405821977629975,-141.5675223270004,-17.73,-1.149,1,29,31
1,4.237,2.799,21.543,0,1,125.334,8.813,-88.908,3.9564686976772623,21.42205050126806,-1.99,-6.158,0,31,31
1,30.325,66.109,45.174,0,0,41.702,1.736,16.605,4.7614809740772905,-1.5988718703311688,3.291,1.419,1,31,33
0,12.873,14.219,34.234,0,1,-45.833,4.535,121.974,8.62803440086443,-9.14663308020416,-1.828,-3.263,0,31,33
0,2.959,86.306,26.667,0,0,34.3,5.357,139.821,3.314708246588226,61.53919781092356,-1.535,-0.656,1,31,35
0,78.038,83.145,20.271,0,1,3.474,9.186,-159.342,0,0,8.776,2.714,1,31,35
0,43.624,45.354,29.459,0,0,5.866,0.191,-8.143,23.98996015901861,26.119580458609768,0.055,8.311,0,31,35
1,17.416,19.588,34.885,0,1,-34.585,4.712,23.992,3.415353256399693,44.814212521819464,2.31,8.136,0,33,35
0,22.794,89.366,2.214,1,0,-91.55,0.863,-12.228,9.184695459823368,49.50978151159624,0.806,-4.295,1,33,35
0,27.933,64.199,38.322,0,0,28.485,7.568,-160.424,16.361670285304005,24.811039776261858,-1.868,2.484,0,34,35
1,20.781,74.779,9.616,0,0,-47.755,8.696,90.212,5.10510813936394,19.699257310750866,0.086,0.128,0,34,37
0,68.904,74.085,28.089,0,1,-2.57,0.75,-9.54,9.250719119792791,-133.25698679993002,-0.791,0.797,0,34,37
0,11.41,16.165,21.675,0,1,16.945,11.839,-25.814,2.7522164197606247,41.52738769910788,-7.773,4.012,0,34,37
1,2.444,7.658,25.415,0,1,-9.772,10.633,39.932,13.127046372341344,165.27873698570897,-13.723,0.847,0,37,37
1,4.373,84.635,26.478,0,0,19.76,9.98,14.142,3.2400188631704023,130.0565415573958,2.917,-4.389,0,37,39
1,2.292,4.58,22.808,0,1,106.991,12.165,130.174,0,0,-1.717,0.172,0,39,39
0,0.695,89.362,25.329,0,0,151.706,9.34,-128.173,0,0,1.602,9.201,0,39,39
1,2.78,85.976,24.822,0,0,-3.68,4.812,49.869,0,0,2.859,3.87,0,39,41
1,2.963,7.565,26.85,0,1,-38.624,8.82,28.951,2.4320963837808693,-111.71401364002294,-0.863,-6.062,0,42,41
0,14.293,75.007,21.073,0,0,-15.949,1.097,-123.427,2.571845535738875,69.57181502284138,5.676,-2.527,0,43,41
1,2.91,86.202,26.405,0,0,28.862,3.63,6.432,5.064696878126068,-132.8929657763053,14.482,7.438,1,43,43
0,12.577,17.826,24.805,0,1,0.888,13.63,-3.217,8.70013610253311,64.5861656477955,-7.755,4.438,0,43,43
1,3.91,86.858,21.578,0,0,-61.058,2.249,23.683,2.026674502972789,4.645223409148398,5.774,-1.122,0,43,45
1,2.9,7.842,23.699,0,1,26.66,13.194,1.804,1.9088797973942713,177.16855073527796,-9.867,6.351,0,45,45
0,24.255,70.293,40.736,1,0,40.45,0.793,26.29,6.671062452128591,6.931345253709228,-7.84,8.012,0,45,45
0,15.292,82.768,39.074,1,0,66.974,7.937,31.977,2.507418525934588,-7.956850152033248,3.487,-0.689,0,45,45
0,0.729,4.769,24.452,0,1,131.257,7.558,24.629,1.0692026505765868,-121.7535811297327,-8.226,8.518,0,45,45
1,13.128,75.862,27.499,0,0,10.973,16.98,-53.003,0,0,15.008,-5.934,1,45,47
0,18.089,72.066,18.01,0,1,-22.732,2.451,-161.588,6.244772989452864,4.3014057347678545,0.892,12.077,1,45,47
1,26.272,63.204,18.866,1,1,-13.501,1.993,-17.798,6.879536545218718,1.223512479065306,-1.794,-1.259,0,48,47
1,3.063,7.063,22.532,0,0,53.696,13.945,70.456,3.004167703058538,-59.89260721347828,-7.565,-2.273,0,48,49
0,16.574,88.686,8.426,0,1,-89.778,1.211,74.546,1.3873301326648968,9.451476084390215,-0.52,1.803,0,48,49
1,18.949,87.878,43.929,0,1,87.362,0.436,-79.78,5.548856687363625,-3.565186393507618,-0.643,3.124,0,50,49
1,3.692,5.51,28.683,0,0,-85.956,11.607,-47.897,2.6861161215777702,55.25262186399263,-5.845,3.797,0,50,51
0,2.244,90.344,23.42,0,1,-135.262,17.631,-151.089,2.0899663837487963,-8.789909910954346,12.523,3.965,0,50,51
0,3.136,86.424,27.102,0,1,42.104,3.139,-65.355,1.4029476073610179,-36.32013568167455,-3.092,4.506,0,50,51
1,20.061,69.117,29.12,1,1,11.851,2.656,-153.255,8.757343508724547,81.7927882383831,-9.272,-1.715,0,53,51
0,24.215,23.783,9.415,1,0,40.062,3.011,-25.777,6.095049938105509,-0.46783204070531265,8.968,-4.329,1,53,51
0,18.452,72.893,15.565,0,1,-30.754,2.526,52.37,5.836415906101961,-52.08221050813514,1.759,2.762,0,53,51
1,74.971,80.088,29.464,0,0,-3.413,4.667,-164.219,10.008515524412202,-17.602474244317122,5.231,0.35,1,53,53
0,19.227,84.493,6.25,0,1,-77.209,0.879,-40.953,8.115850712309832,8.920431930914312,-2.495,-10.19,1,53,53
0,20.172,23.828,32.858,0,0,-22.928,0.797,-126.569,4.2564972720066425,-18.423244291705267,6.386,6.712,0,53,53
1,16.859,86.257,8.326,0,1,-81.497,8.787,-113.727,4.269221507453095,77.03138408662018,-2.04,-4.079,0,55,53
0,6.723,90.136,18.422,0,1,-101.899,11.68,6.651,2.852823941378091,108.13936661831812,3.609,0.721,0,55,53
1,71.693,76.816,20.726,1,0,3.418,0.789,114.485,8.07664170724442,20.01475508975872,-13.235,3.144,1,55,56
1,15.554,75.198,32.634,0,1,29.393,3.433,-60.082,4.2425392993347835,23.934544528361894,-6.551,1.792,0,57,56
0,13.584,8.354,38.225,0,0,-76.793,6.846,-159.669,5.512390938476696,4.2821840042920725,-2.248,5.204,0,57,56
0,7.448,88.084,32.418,0,1,84.866,4.008,93.511,2.01401004352014,-21.563883018043942,2.062,0.077,0,57,56
1,24.985,64.116,29.175,1,1,9.619,3.936,-5.395,7.633538130022015,-47.04731690688908,-3.399,6.471,0,60,56
0,11.946,6.181,36.909,0,0,-85.532,6.706,-19.966,2.5656531887221248,23.992424372172884,0.913,-0.075,0,60,59
1,3.797,7.05,21.657,0,0,61.695,0.262,5.84,0,0,-0.147,0.217,0,60,61
1,3.25,4.734,28.209,0,0,-99.139,6.391,-79.786,3.5355499715461525,77.57254050717138,-11.74,0.916,0,60,63
0,79.426,11.772,44.568,0,1,14.263,0.354,165.025,60.49804745800065,7.253725788018937,-1.358,-0.361,1,60,63
0,23.173,8.383,47.96,1,0,-82.229,0.802,-13.402,1.4349535742315846,-46.073735782587555,-0.309,0.173,1,60,63
0,9.585,79.174,24.594,0,1,-2.43,7.917,-33.482,6.080148862799327,68.87446384255065,4.665,-2.147,0,60,63
0,8.698,82.173,19.307,0,1,-40.882,2.702,99.766,1.8660407168655186,-4.6017417150807765,-5.589,1.968,0,60,63
0,60.747,65.987,26.068,0,0,-1.008,2.414,5.248,5.989733204025036,-57.0256400237253,-1.961,-0.24,0,60,63
0,24.272,64.682,21.862,1,1,-7.429,1.669,-32.642,5.510118319110759,3.783250225583948,-3.677,-0.701,1,60,63
1,10.776,78.077,26.488,0,1,7.936,7.605,-5.089,2.948916481760711,23.728706244040662,2.057,-2.451,0,62,63
0,66.765,71.431,16.189,0,0,7.584,5.989,-166.375,8.466852045949551,177.4619431000473,5.501,-0.084,0,62,63
1,14.82,90.144,39.754,0,1,95.398,0.735,-31.857,4.242095852005232,-97.05822694683086,2.344,-4.728,0,64,63
0,0.915,4.921,25.854,0,0,-111.072,16.763,-171.093,0,0,-8.14,10.139,0,64,63
0,6.626,85.49,30.769,0,1,60.531,13.168,23.66,2.2503411610242594,-31.45451384380667,5.89,2.982,1,64,63
1,19.885,89.646,44.864,0,1,92.584,2.962,-127.68,5.046217094358902,-60.22498419120763,-0.396,5.44,0,66,63
0,76.715,12.413,17.402,0,1,-5.684,123.225,-171.427,3.7527208204314904,-155.8136141104608,-320.245,-42.522,0,68,65
1,85.405,3.377,22.685,0,1,-1.553,0.207,161.569,65.01729741239791,-1.10289259183345,-6.037,-4.189,0,70,67
0,7.011,87.529,18.096,0,1,-79.97,12.879,-35.011,2.745251286858814,47.91597930872361,4.52,4.572,0,70,67
1,8.09,81.312,21.818,0,1,-23.165,1.058,-131.309,1.5313774539936222,-163.8452394903339,3.905,6.712,0,72,67
0,20.404,10.902,5.394,0,0,73.92,1.345,-145.478,3.8670133784226826,-6.41760893777261,1.068,-0.047,1,72,67
0,22.363,77.13,5.892,0,1,-58.696,2.329,-38.667,3.933091032813757,11.061976984949322,-0.504,-2.353,1,72,67
0,20.51,24.794,31.219,0,0,-17.65,1.073,87.866,4.346597244615609,17.19204488779572,3.438,0.124,1,72,67
1,24.34,23.55,8.952,1,0,41.249,1.894,-53.532,5.293288275259531,-0.9105722158605313,1.521,-0.096,0,72,70
1,81.997,8.464,41.661,0,1,11.724,12.493,-167.576,13.772000541043411,19.28515943328024,-10.665,-1.198,1,74,70
1,2.23,7.195,26.091,0,0,-29.288,2.851,-126.334,1.7082146548077612,166.67163631343246,0.276,0.87,0,74,72
1,1.348,87.96,26.092,0,1,54.126,9.329,-92.84,1.726923340307836,49.34753584054815,2.193,-4.958,0,76,73
1,20.731,23.251,14.717,0,0,29.737,0.391,-143.952,6.620794551419035,-16.2632042408709,1.163,-0.294,1,76,75
1,2.979,7.513,23.063,0,0,40.552,9.071,25.576,17.767226087864696,-151.37581326032378,-9.676,5.432,1,76,77
0,5.928,82.83,24.695,0,1,-2.947,7.387,-46.369,1.3507868011274038,49.24075331014577,6.657,-2.887,1,76,77
1,4.979,85.66,28.904,0,1,51.639,8.545,-126.531,1.4071175510951448,-66.21864121110346,-3.181,-11.516,0,78,77
0,24.288,27.277,14.767,1,0,24.918,0.965,-50.592,5.812479518587571,9.360904828541408,2.896,-0.061,0,78,77
0,23.229,67.851,14.859,1,1,-25.886,2.844,-18.195,3.571500970026467,-5.482021961997786,-9.892,1.774,1,78,77
1,22.639,7.242,47.551,0,0,-84.953,11.622,-156.849,20.338914087888277,50.729304439415834,-1.273,0.298,0,78,79
0,17.487,76.175,12.849,0,1,-44.017,1.653,-58.682,4.000705736392016,18.647011258265728,-4.145,-3.118,1,78,81
1,19.722,70.182,18.352,0,1,-19.698,5.371,165.998,9.905257060016165,-6.727671215957329,7.892,2.151,0,80,84
1,23.936,20.827,43.174,0,0,-49.399,0.279,-51.477,7.0518490300629635,-9.543048334851273,1.723,4.8,0,80,86
1,2.807,7.891,24.049,0,0,19.801,6.913,-21.725,0.6959106497963644,162.61437233309798,-8.873,-0.728,0,80,88
0,24.402,75.524,4.494,1,1,-57.179,1.921,-39.497,4.592392383072249,29.356869988531464,5.819,-12.948,1,80,88
0,8.773,86.088,33.36,0,1,72.34,1.105,136.649,2.4559609496081145,-24.885205207531964,-2.95,6.857,0,80,88
0,19.691,5.838,5.317,0,0,88.288,3.898,89.256,3.474727969812889,-79.74483353095356,-5.825,-4.032,1,80,88
1,8.909,89.594,33.869,0,1,95.435,10.84,-178.029,6.442528319045247,-16.687740857056117,2.7,-1.584,0,82,88
0,24.221,26.981,14.304,1,0,26.207,2.065,-140.749,3.2354203710337233,-7.1888970294522885,4.379,1.129,1,82,88
1,14.485,89.498,10.534,0,1,-92.96,0.91,-157.158,4.6727646219877155,-9.527132325702977,2.264,-4.869,0,84,88
0,19.248,69.809,28.423,0,1,10.244,0.854,126.359,8.900528755899835,-10.49313821225207,5.955,5.995,0,84,89
0,23.679,28.489,29.546,0,0,-11.069,3.251,23.187,5.888171720092748,12.21458208909492,9.153,6.46,0,84,89
1,4.482,87.303,29.242,0,1,71.159,14.055,90.992,2.4735083151265145,29.698022184171275,12.097,2.265,0,86,89
1,24.602,24.753,39.996,1,0,-37.557,1.817,-33.922,4.422339439764888,3.2018385456471736,1.856,3.423,0,86,92
0,22.296,90.398,2.765,1,1,-94.239,1.699,5.387,3.7194296271471528,3.0189597202337404,1.421,-11.602,1,86,92
1,2.685,86.109,24.516,0,1,-10.376,3.18,37.545,2.857747765513943,3.1848659159279573,6.07,1.808,0,88,92
1,25.09,24.154,41.496,1,0,-41.109,1.366,-52.298,4.89839101180173,28.548960973217152,9.07,7.152,0,88,95
1,52.345,36.504,28.216,1,1,3.523,13.662,5.736,26.024818669717952,-12.390379027740257,0.071,-2.192,0,91,95
0,24.874,64.069,21.912,1,1,-7.131,2.423,-38.214,7.004382890519338,-36.773279088713224,-6.147,7.808,1,91,97
0,24.344,69.018,39.258,1,1,35.851,3.14,-34.129,4.589762360569433,-7.645657170292787,0.362,1.624,1,91,99
0,24.051,26.013,12.862,1,0,30.311,0.473,56.68,1.7217421180014147,-21.47117344480333,5.754,-1.184,0,91,99
1,16.187,82.293,39.843,0,1,66.49,2.006,42.81,4.75132223580973,35.597266557478854,7.989,-1.377,0,93,99
1,1.056,5.352,26.051,0,0,-84.441,0.999,-19.338,4.011689997395111,-6.784503449178308,-2.796,5.058,0,0,2
1,2.735,86.162,24.113,0,1,-18.922,11.72,6.429,2.850369905064951,18.064586363426336,0.851,3.394,0,2,2
0,24.524,28.993,31.141,1,0,-14.501,0.124,14.639,7.970016278985885,36.373335692609814,1.348,6.794,0,2,3
1,2.733,87.838,22.423,0,1,-70.514,13.467,-32.948,2.6993885256665093,53.650788830860655,13.596,-1.349,0,4,3
0,18.174,23.248,22.47,0,0,8.001,2.558,-56.983,2.61055829940647,-47.594939554454065,9.442,-10.214,1,7,3
1,78.01,82.575,14.685,0,0,7.599,13.736,44.6,11.749191007575796,-93.04893884814457,-10.358,-0.442,1,7,5
1,80.543,85.791,24.399,0,0,0.428,3.229,-17.009,11.48413700201282,-67.70545422996071,-9.201,-0.277,0,9,7
0,17.701,22.765,27.563,0,0,-8.327,0.051,137.119,5.529448714519381,27.35310252333457,-0.263,9.68,1,9,7
0,5.219,9.949,27.271,0,0,-25.793,8.322,-21.773,1.7623397568289711,80.09226605535315,0.285,-0.136,0,9,7
0,24.25,79.812,47.542,1,1,68.372,1.107,11.153,5.492796053741659,-17.637447839190266,-2.546,5.435,1,9,7
1,2.338,5.002,27.325,0,0,-96.09,6.455,12.801,4.009321625437401,175.72530283141631,-1.9,-0.15,0,9,9
0,6.983,84.451,30.502,0,1,51.996,2.65,3.609,0,0,-2.253,0.1,0,9,9
0,12.346,87.612,37.293,0,1,84.711,4.589,-4.175,3.8795687630070437,3.4528299665066524,1.612,-1.647,0,9,9
1,22.428,76.801,6.02,0,1,-57.807,2.508,150.527,1.5765424777023926,37.63412058336534,-1.376,-3.684,0,11,9
0,5.269,6.505,19.882,0,0,76.225,9.132,75.289,1.8634247248010825,-25.507567527570487,-7.013,0.785,0,11,9
0,16.714,21.742,22.284,0,0,9.35,3.009,23.145,5.5882815763345315,14.516576409160525,-0.008,2.068,0,11,9
0,20.593,17.024,41.895,0,0,-55.128,1.392,73.932,4.528913691648363,-92.57485645464428,2.298,-3.595,0,13,9
0,4.535,84.277,25.747,0,1,9.477,7.614,170.176,2.821957383041071,-75.95960224426926,-2.779,-8.919,0,13,9
1,2.611,86.838,23.222,0,1,-42.93,2.758,158.683,1.891683550306455,-35.518246888678604,-1.355,-0.937,0,15,9
0,27.161,23.595,45.03,1,0,-47.514,1.513,-0.564,5.725217877443618,19.655657651672936,1.113,0.824,1,15,9
1,18.724,75.12,37.838,0,1,43.285,1.657,11.738,3.5214336444834498,-20.645780106325724,6.994,5.528,0,17,9
1,4.278,5.654,20.741,0,0,84.585,10.275,25.56,6.723791751043454,-115.85819503153557,-0.78,-0.315,0,17,11
1,3.969,84.903,25.98,0,1,14.287,4.754,-67.372,1.43588397682403,-18.280321722550838,6.247,-1.039,0,21,11
0,7.105,12.347,25.328,0,0,-2.643,6.771,45.108,1.7672956008828866,-45.4907480044175,-3.004,-3.859,0,21,11
1,16.022,19.651,32.024,0,0,-26,1.516,131.128,1.9850430426063803,-35.55389752147358,3.487,-7.667,0,22,13
1,24.662,73.329,5.754,1,1,-51.297,0.754,-41.437,8.029034272221038,27.285385925160654,0.732,-8.186,0,26,13
0,18.156,20.249,14.769,0,0,34.298,2.72,169.266,4.463405330742438,-11.679549602943718,3.754,-1.349,1,26,13
0,24.811,68.543,39.396,1,1,35.468,0.853,-12.181,6.802905408309011,-1.8723266800853342,-9.88,0.884,0,26,13
1,5.537,7.398,19.897,0,0,67.174,9.293,70.097,3.3889401086770476,-79.29566310323376,-5.319,-0.487,0,26,17
0,22.259,67.674,17.84,1,1,-18.765,1.067,-34.922,4.777601561672973,-6.779140743584457,3.696,0.137,0,27,17
0,3.026,5.238,21.974,0,0,90.236,4.425,-14.032,2.4157574216381903,51.62153113451794,-0.442,4.395,0,29,17
1,3.032,86.991,27.47,0,1,54.548,1.923,133.835,3.4740685625070693,-108.06262563105531,9.62,6.706,0,31,17
1,19.968,25.085,27.296,0,0,-6.604,4.432,-32.441,3.890034558843922,-3.249269599586455,1.335,1.445,0,31,19
1,2.912,8.036,25.847,0,0,-16.913,3.161,-58.104,1.4448526015479914,10.893667256001596,0.107,-0.997,0,31,21
0,11.304,81.62,16.228,0,1,-50.896,6.08,-0.676,0,0,3.89,4.672,0,31,21
1,5.423,6.381,30.303,0,0,-77.964,2.444,41.749,2.3238503966692847,8.406344623842939,1.153,-3.385,0,31,23
0,26.776,62.088,22.529,1,1,-5.295,1.107,24.609,3.4449001488577284,36.42852335384593,-2.253,-1.005,1,31,23
0,24.127,27.854,16.563,1,0,20.467,1.795,-35.28,9.123946535934985,4.503706559985656,11.936,-0.263,1,31,23
0,9.65,81.305,31.139,0,1,39.508,4.569,-133.806,2.6538266239149833,2.745419637053635,-4.153,-1.327,0,31,23
0,1.813,6.912,25.724,0,0,-23.522,10.777,-14.106,2.058202845324048,34.172210662747275,-8.093,-5.805,0,31,23
0,1.842,6.314,26.504,0,0,-54.709,13.599,-158.085,1.95353370470028,2.176568626149447,0.18,6.742,0,31,23
0,25.114,75.503,3.664,1,1,-58.165,3.36,-6.826,4.177175253218372,12.065987453056431,3.681,-10.755,1,31,23
1,5.275,7.629,20.292,0,0,63.192,10.255,-57.256,3.647994259041535,-141.03932159429198,-2.214,-1.341,0,31,25
0,17.159,89.339,42.149,0,1,91.968,1.104,-77.581,8.312043793033096,-4.29539423643413,1.662,11.315,1,31,27
0,28.299,60.85,20.268,1,1,-9.625,8.928,166.665,2.8520381870690303,138.21739449350073,-7.806,-4.38,1,31,28
0,15.361,81.302,38.434,0,1,60.997,0.897,117.37,4.853515414758671,37.779294919948384,-2.217,-3.79,0,31,28
1,17.082,78.244,11.531,0,1,-52.045,3.501,176.854,3.52147734125892,-2.3740372471192104,-2.902,-1.097,0,33,28
0,10.471,13.621,31.29,0,0,-36.92,3.105,-128.645,4.56624123976165,3.9226353034683803,1.663,0.002,0,33,28
0,4.345,86.72,28.841,0,1,62.14,11.058,20.814,0,0,-1.374,-1.884,0,33,28
1,1.199,89.053,26.16,0,1,104.616,18.353,-174.583,0,0,7.423,-3.337,0,35,28
0,17.6,22.684,27.411,0,0,-7.874,0.317,67.041,4.788604453627381,-2.38147461398014,6.51,8.272,1,35,28
1,16.086,74.819,33.043,0,1,30,1.573,61.391,4.064610115238605,12.657352514494116,-0.323,3.814,0,37,28
0,7.696,4.591,32.668,0,0,-94.909,2.774,-144.473,1.9657339724896647,126.22440552488753,-4.776,-1.205,0,41,29
0,25.741,24.009,42.627,1,0,-43.218,1.733,137.474,4.7673830377891795,5.16882418465633,3.34,4.167,1,41,29
1,5.237,83.514,24.951,0,1,-0.54,3.442,97.088,2.5773071519708277,-32.92958482646581,0.479,5.517,0,43,29
1,8.785,80.162,26.85,0,1,12.158,15.188,16.961,3.9824151039538815,-117.33364848756571,15.67,6.913,0,47,29
0,23.927,24.836,11.257,1,0,35.057,1.609,-14.548,3.9785770100627684,-37.14813150612519,-4.715,-10.38,1,47,29
0,17.668,71.772,29.888,0,1,16.06,3.039,67.994,5.1793356444335625,1.1184158746913722,-2.131,1.375,1,47,29
1,4.821,9.289,27.632,0,0,-33.085,0.794,106.335,0,0,1.059,-8.361,0,47,31
0,19.733,73.254,37.217,0,1,38.253,0.415,52.254,3.592123383432152,-13.93912099481744,-2.136,2.991,0,47,32
0,3.005,3.095,22.905,0,0,135.807,11.373,106.947,6.967957271797811,-18.16558918547774,-9.444,5.654,0,47,32
0,4.544,3.733,29.283,0,0,-109.509,6.089,-23.861,4.21847841005498,92.96872438818636,-5.145,-4.548,1,49,32
0,22.512,5.079,47.512,1,0,-90.436,0.319,-4.49,5.327573773285548,35.38590281502871,-4.179,2.882,1,49,32
0,8.061,88.576,33.059,0,1,88.762,13.621,81.915,2.7587770309686097,-32.39986453664951,4.82,-8.41,0,49,32
1,3.197,85.788,26.204,0,1,22.112,13.364,53.383,2.684184875674547,-18.511062041252934,3.251,6.559,0,51,34
1,7.558,83.682,30.607,0,1,47.889,8.681,22.909,3.471339669954522,-122.82965132394186,6.89,-0.604,0,53,36
1,21.19,25.987,20.641,0,0,11.87,1.759,-40.962,4.735216069969777,4.385210066681374,-0.832,-1.229,0,53,38
0,25.148,29.172,17.245,1,1,17.962,0.828,-63.246,10.42353048365572,22.330018680679387,6.037,-0.343,1,53,38
1,31.693,58.433,15.764,0,0,-16.944,7.427,-83.213,5.215372460141268,-12.730931195616282,0.515,-8.953,0,53,40
1,22.588,5.734,2.417,1,1,88.773,1.731,-71.863,5.063472221954021,10.496471274364668,-0.171,-5.991,0,56,40
0,6.588,82.195,24.346,0,0,-5.699,7.365,11.155,2.3425947768446935,43.744626018622085,10.474,-2.961,0,56,40
